Sample_name,Locus,Hash,nReads
MiMammal-0621-1Prt-Dn-1,MiMammal,fd7d89190e5c165cf36284ea0fca46c98216328c,4441
MiMammal-0621-1Prt-Dn-1,MiMammal,8519a7f742cabfdb887dc2013feba40c4584b8db,7648
MiMammal-0621-1Prt-Dn-1,MiMammal,02e4a86c119ca4b65e5b616135fa996aa2eb4372,883
MiMammal-0621-1Prt-Dn-1,MiMammal,f5b5aded2ca74ffb7f6b02448ffa90a36de662df,6095
MiMammal-0621-1Prt-Dn-1,MiMammal,e3bb86462242cc75b2d9159e96f588a2ca09a5d3,8864
MiMammal-0621-1Prt-Dn-1,MiMammal,63a7d0273f9bdd41fc062c411d5c529730a67ff1,5785
MiMammal-0621-1Prt-Dn-1,MiMammal,2108e3ae4bfad9cc5a6d1f18dc1de351b5b7ac3f,10591
MiMammal-0621-1Prt-Dn-1,MiMammal,0af50c9e935876232e242db91bb835235691bf3a,9240
MiMammal-0621-1Prt-Dn-1,MiMammal,a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a,1309
MiMammal-0621-1Prt-Dn-1,MiMammal,de153c34b212edc93e83a42901b4b97d6e887c7f,6
MiMammal-0621-1Prt-Dn-1,MiMammal,599bfd6af3e5c1113e4b43c80195d0a7a7e9fecb,751
MiMammal-0621-1Prt-Dn-1,MiMammal,d7045641d170305412ee76ffc30b99895e758e6a,708
MiMammal-0621-1Prt-Dn-1,MiMammal,070c6daac7ed11f255ea2b8f6600a55c59de67ab,491
MiMammal-0621-1Prt-Dn-1,MiMammal,e0c6d7ba0a9bef0eb07f371e6afe4ab8702f3b24,447
MiMammal-0621-1Prt-Dn-1,MiMammal,a6ceb857e50b531f5a54609914e0e0142f7c86fe,280
MiMammal-0621-1Prt-Dn-1,MiMammal,9e4b5e40f8464c7b4808be94138231bdad719e9e,279
MiMammal-0621-1Prt-Dn-1,MiMammal,32318f9e096871cdbfd3b14a59bf3a357ba0ef94,239
MiMammal-0621-1Prt-Dn-1,MiMammal,6fc7a7993c78c449af35191fc45d10e212326d0b,184
MiMammal-0621-1Prt-Dn-1,MiMammal,3064ebbdc61b04f417cc8ea0b0f83fb0dd6e2357,181
MiMammal-0621-1Prt-Dn-1,MiMammal,5b6caeb888f690d3223af08d03fcc9785def9d0e,7
MiMammal-0621-1Prt-Dn-1,MiMammal,63283ebd575153d54e2bc0a92a096c3cae26a821,10
MiMammal-0621-1Prt-Dn-1,MiMammal,5051a18a9a6a83bebce66bbbc6d6e4cafd4d1a26,136
MiMammal-0621-1Prt-Dn-1,MiMammal,b57c7dbfa1d1f45923d1c9e6b7bd66fc8ea71b61,127
MiMammal-0621-1Prt-Dn-1,MiMammal,5447182274922340231b37668ffdb2c9b7b41818,119
MiMammal-0621-1Prt-Dn-1,MiMammal,add643181dcc2db8c6488f043b292fe937d3990e,118
MiMammal-0621-1Prt-Dn-1,MiMammal,0131a8e4e2291654e09cc724b041e4ce06670dc0,116
MiMammal-0621-1Prt-Dn-1,MiMammal,58fd2e2af76079e2cb199147e2f3057d98e43b0f,64
MiMammal-0621-1Prt-Dn-1,MiMammal,d9ec4aaa4675ed6998cd75af60b8de1157d9a92c,49
MiMammal-0621-1Prt-Dn-1,MiMammal,e5d8ef0319cc4c90f060a3622a3e06b75f9d1226,10
MiMammal-0621-1Prt-Dn-1,MiMammal,7c2530820df90c4e56a01a1b169845b8e8d6faf7,34
MiMammal-0621-1Prt-Dn-1,MiMammal,6bab96abb3d2cbcb775ec3cc7ff9555e69111e6e,24
MiMammal-0621-1Prt-Dn-1,MiMammal,3e49e9c07d24693646a88eb49764795f20c5f2c0,18
MiMammal-0621-1Prt-Dn-1,MiMammal,5e55252b1b329147ff042613514aa8734de13470,13
MiMammal-0621-1Prt-Dn-1,MiMammal,ded81b4c8d7b491a51fd06d8a95882377f3826ce,11
MiMammal-0621-1Prt-Dn-1,MiMammal,50c7c75ca0888ceaa71cc3fcde9c219f7812b9ce,11
MiMammal-0621-1Prt-Dn-1,MiMammal,794b228ec53fc9c00838fb703702f4d88855e59f,9
MiMammal-0621-1Prt-Dn-1,MiMammal,5cae82a0cb623048918b4531f1689419fb7ceeac,7
MiMammal-0621-1Prt-Dn-1,MiMammal,e435800311b37d3de7b80886b09bb183cda4f126,6
MiMammal-0621-1Prt-Dn-1,MiMammal,e8cce72b5d63755861215b2a6e2cd45bbf75c128,5
