"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"fd1db39cdfb63cb59fde8427d0cdb9a8d7bfe7f8","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"e3bb86462242cc75b2d9159e96f588a2ca09a5d3","  10114","Rattus","genus",NA,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus",""
"ab20adb2f565faa4c2dafcd3ae4149b331904014","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"080414d0bb67438c6fccb4bec9182ce0510a1d58","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"66fb384732741dbf52dc01b1552bdfa53fa619b9","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"d330ddf0a2a0c096d1f61432854aeeff740d6057","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"b4442c2ae269e1acfdb9d603b17033c061d90e8a","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"36407875cc923275d51190ecc01211e3e41564d4","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"89e2d20999fe3c3d0c9521bfb496f072a09590b6","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"e65f511d819ef32a2941c6d56d076a8616b71c25","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"8ca724635221340c6b4ee2d1081994aa500c9c1d","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"44ac2ce445bc278084d598fb82d267fb5c2a63e3","   9605","Homo","genus","1.0000","Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"dd28e16bf1e48a6808059b3cc5e6c3e8fd917dc0","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"cc7ddb41c2ce0eb464889d51bab2f23d42c4f437","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"3fa5cad0e8bd81303eed0492a7c0dd91d85747be","   9653","Procyon","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"cb0cf229832374ff8f4ce89c20348a90da9c04e1","  90988","Pimephales promelas","species",NA,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","Pimephales","Pimephales promelas"
"7aa929fd12fc38856e105d3092ae8752af4b44da","   9321","Osphranter rufus","species",NA,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Osphranter","Osphranter rufus"
"a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a","2012981","Lampetra sp. CBM:ZF:17561","species",NA,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra sp. CBM:ZF:17561"
"814bd62cd7f0891ddea80fac0be25f86af95d790","  90988","Pimephales promelas","species",NA,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","Pimephales","Pimephales promelas"
"d15e926efd8720231adb32a8b4e6e40608827676","  27778","Ameiurus nebulosus","species",NA,"Metazoa","Chordata","Actinopteri","Siluriformes","Ictaluridae","Ameiurus","Ameiurus nebulosus"
"f3d5863f9d49fc73652ae616bd0a22b9ab62d094"," 182677","Neurotrichus gibbsii","species",NA,"Metazoa","Chordata","Mammalia","Eulipotyphla","Talpidae","Neurotrichus","Neurotrichus gibbsii"
"78c6cda8f1613447cf0cc79a3e7f659d9b9d608b","   8032","Salmo trutta","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo","Salmo trutta"
"da83c719cc06209b92f6b2c6a335a055a2db77cf","   9823","Sus scrofa","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"cf62a26ab8c1b5312a68133cb90988e0b24ee387","   9612","Canis lupus","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"ed5e7e50aa64ed93aa7bb93f60e0d0ec95dd2cab","   9823","Sus scrofa","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"827f99ae61c4f9a80e1b415ff8de0c02d35659dd","  95650","Pipilo maculatus","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus"
"eccfd48eb4674a8cfcb69e95f0a2b4abc5a80ea8","   9612","Canis lupus","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"446af984a6181c35ae70086597fdb60e647afde7","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"4115ee1cadcd375713b30c75e01abb278c4d2ecb","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"673e8585cf20e34fffd5ef53303a189880be4218","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"4228cce06d49e5f93544647e850b86c3c5481184","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"0485eb50d7319cfbfde5d90ca5100b3b876843f5","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"1d2afe6b4c6cfb903dbf4f9909690cdcbebeff16","   9611","Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"deaadc11b0189c975741718d011ab0f6897f6066","  10114","Rattus","genus",NA,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus",""
"8ade38d6c1396cc32395e6773d53ae373734314c","  61384","Lynx rufus","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Felidae","Lynx","Lynx rufus"
"82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","   8023","Oncorhynchus nerka","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus nerka"
"adcd4ea08761f730aa3535c79e5680b7c22f6116","   9612","Canis lupus","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"bea2dbcc1ec2f6308ac84997e7e2e35874d5a24e","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"38d71c584fffb66dc0fc7c764e9602a6b7510c4f","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"7e453ee60af183263139c8d9dd4915c583361019","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"365b9ca2611bbe10fc3cd6493f967e340a18ff53","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"bb5979eb46980592e985a0041ffb766a516ecd93","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"5183838b57461b9c9bb59d34ddfc45dbbaef6c6d","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"cd95a9d4b4b049792bb1cf2033b33c0dc30fef5d","   9312","Macropus","genus","1.0000","Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"f9be645b97427fce55b25c209cad9ca860dd2747","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"31f41238b2d21ab702054de79fed82ed77bc94f2","   9312","Macropus","genus","1.0000","Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"01e3fcb5701376d370dbddd0edfcf71017f9185d","   9434","Myotis","genus","0.9995","Metazoa","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis",""
"0931f311afd850e26fa9c9327711f8730b0c3776","   9312","Macropus","genus","1.0000","Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"09f093bfcd98bd11c8beb13cdb216b19b8a8883c","   9312","Macropus","genus","1.0000","Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"6bd6f32447e324cdf909c901796e1b138c283939","   9312","Macropus","genus","1.0000","Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"043add06ba0d58df5bd5e9ea9c63728b2f24ee67","  30420","Corvus","genus",NA,"Metazoa","Chordata","Aves","Passeriformes","Corvidae","Corvus",""
"832833206b1e77545e56b39bceed91c90fb36807","   9312","Macropus","genus","1.0000","Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus",""
"85a5f94d99053a097d2442541fd2c27475b53a58","   9434","Myotis","genus",NA,"Metazoa","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis",""
"bbb3bcc890abbefe2371f7ee55542ef8cb9debc9","   9321","Osphranter rufus","species",NA,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Osphranter","Osphranter rufus"
"9a69c3a268c7129726a4be25bfaacf024a80a18a","   8018","Oncorhynchus keta","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus keta"
"e3f94823c5b562c70b6976a56b257d07f347300a","  73321","Regulus calendula","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Sylviidae","Regulus","Regulus calendula"
"d375db6821a4402acdeffb3d216d4abdc355cd48","  44397","Melospiza melodia","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia"
"e747eef0a339a503193d10c42b71ef028bca3fc0","  48891","Poecile atricapillus","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile atricapillus"
"d5f832529f6b73fadb1b9087af48bf9a8dc101c8","   8833","Aix sponsa","species",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","Aix","Aix sponsa"
"750a4ef330c32e1e3f479b3cba21182601d69799","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"f5f3173c8551c0433c110b48e9dad06a9860cbc0","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"199e257a656754c51df04d3fccc696275d10a201","  30962","Oncorhynchus clarkii","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus clarkii"
"6785301e730aad280f607641258d1565592b8db6","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"ef174dae3857925ac504852ad9a76eb055107890","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"a6b5004ad2a65458527e0f7a2d79c5677c9fd07c","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"f58a13b46baf0b45696c33076c21aef3e6551c8d","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"95fa35b40c171982e0e8759925ba962777f5b51c","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"ab51f96ad6d6a17f3913cc2ab951446d0495408d","  69292","Gasterosteus","genus","0.9995","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"92e68938a2e87e93622c3fba938ebb2e203731dd","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"04782db9c273a0f8c376df5c653a6b926fc5574b","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"6fa9b9e048f9ee1ca4ef640cc29bd5d706675a71","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"f2c0c41714281a7e146a3b356c109e7d026f1392","  69292","Gasterosteus","genus","0.9996","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"225f5d86e07b43fd061a92834f9e0e6229366de9","  69292","Gasterosteus","genus","0.9994","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"0a6fbae8d35ee9bca637a340ab6162cb6cf14e7f","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"d3cb38780bab13cb52935acf4e92db8a87f6c632","   9822","Sus","genus",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus",""
"0f2efc9f138e87867af115a0d8e5b9e1aadb6fd3","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"cb1e1d65dc3af8198fd2d45c62d88aba9ae25436","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"5a666e6ab10b8542143aa8e2949b7ffdac0a0629","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"cb73b65c61cba9b694321a40110a15fd3d910de3","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"19e1846babbc8d061758f9d2880f6eef12505796","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"d6f1f4d34098c532b81a730efa1f9d8891f4a119","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"64f4604aa7d0e94ac434629d66b995d467fc8449"," 214916","Cottus asper","species",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","Cottus","Cottus asper"
"5e09a54224038d545ffdff782605cf12eeddc349","   8321","Taricha granulosa","species",NA,"Metazoa","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha granulosa"
"565e6e05e652d8b40947e7f139613ea6a19cf1b4","   9172","Sturnus vulgaris","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Sturnidae","Sturnus","Sturnus vulgaris"
"82aa7321659751e1f8a88c5aec1b003e2940bb62"," 161648","Bombycilla cedrorum","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Bombycillidae","Bombycilla","Bombycilla cedrorum"
"5d6a5f2116231e5e92600d866977dda093cd30bc"," 182674","Scapanus orarius","species",NA,"Metazoa","Chordata","Mammalia","Eulipotyphla","Talpidae","Scapanus","Scapanus orarius"
