"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"563f85a803cf555efc2766463346af6986ecfdef","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"a6b5004ad2a65458527e0f7a2d79c5677c9fd07c","  69292","Gasterosteus","genus","0.9692","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"3c4cd1a5d5fbad21b8acc3f38923dff58f6674ee","   7746","Petromyzontidae","family","1.0000","Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"1c43ca34d28eaafd5a54c1319bada40b64eedf87","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"f302523a8102dbb618a66484a4cf34dc2bc4c8e8"," 504568","Salmoninae","subfamily","0.9958","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"f58a13b46baf0b45696c33076c21aef3e6551c8d","  69292","Gasterosteus","genus","0.9995","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"e256a562220374d61068aad77501e2e1e7b569cc"," 504568","Salmoninae","subfamily","0.9998","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"8c0630adc22d20b6d800d29a1d963690dcd3ab63","2743731","Pogonichthyinae","subfamily","0.9729","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"a483b776e5165a5eaf6672e78ea680aeac6757d3"," 504568","Salmoninae","subfamily","0.9998","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"1ab6bbfce637856cb6397fb4adde7d5b75c8ddff","2743731","Pogonichthyinae","subfamily","0.9472","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"9e831a2f93daeb2d14b4c4990038bad6b33b4cd0","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"95fa35b40c171982e0e8759925ba962777f5b51c"," 504568","Salmoninae","subfamily","0.9958","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"c82b00d717919e4086632863f8b9b5ba0a259077","  13103","Lampetra","genus","0.9050","Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","Lampetra",""
"5cc669bacaa9aab6f70d2eb58f6a6bbc2d91430c","   8092","Cottidae","family","0.9228","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"ab51f96ad6d6a17f3913cc2ab951446d0495408d","  69292","Gasterosteus","genus","0.9936","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"7bf1b496ae9051057e95897880e5e0982b94be07"," 504568","Salmoninae","subfamily","0.9999","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"8f3d5fa23f8fd179873c67e93ed98c8e7bcedc3d"," 504568","Salmoninae","subfamily","0.9958","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"b8d2da9f5137fbabf1e691e02e2c4c2cc77b021c","   8092","Cottidae","family","0.9195","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"eeddfa2e42b10ff321a766ff4386c40c21ce5b03"," 338152","Felinae","subfamily","0.9870","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"0d38cd5879f7ba5218f4e0fe097e5f6e0230d099","   8092","Cottidae","family","0.9194","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"6c1b3965495058618f022933ad3149543ac339e5","2743731","Pogonichthyinae","subfamily","0.9402","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"f8a6ba47e11680a8ae01b5ab806fed2ccfcd146c","   8112","Percoidei","suborder","0.9600","Metazoa","Chordata","Actinopteri","Perciformes","","",""
"92e68938a2e87e93622c3fba938ebb2e203731dd","  69292","Gasterosteus","genus","0.9994","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"64f4604aa7d0e94ac434629d66b995d467fc8449"," 214916","Cottus asper","species",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","Cottus","Cottus asper"
"c11d92f32612489267c6aaf38fe731970a701190","   8112","Percoidei","suborder","0.9952","Metazoa","Chordata","Actinopteri","Perciformes","","",""
"04782db9c273a0f8c376df5c653a6b926fc5574b","  69292","Gasterosteus","genus","0.9973","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"c54ad49653fe7e6cc57ef6e4ef30176db1611ee8","   7746","Petromyzontidae","family","1.0000","Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"6fa9b9e048f9ee1ca4ef640cc29bd5d706675a71","  69292","Gasterosteus","genus","0.9658","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"74e9db524bb60d56a3a624862eebe009050a9747"," 504568","Salmoninae","subfamily","0.9994","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"7e69e484403932e6c23e551785e8dac3971fff95"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"bffa8c5697669ea9bd50b97290516a39d98c7d1a","      1","root","no rank","1.0000","","","","","","",""
"9d35332976ec66be834ee244bf3b6b89e335a2df","   8111","Perciformes","order","0.9159","Metazoa","Chordata","Actinopteri","Perciformes","","",""
"f2c0c41714281a7e146a3b356c109e7d026f1392","  69292","Gasterosteus","genus","0.9995","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"3d0b67d7c24895533cb15147dde95b4bff816703","   7746","Petromyzontidae","family","1.0000","Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"225f5d86e07b43fd061a92834f9e0e6229366de9","  69292","Gasterosteus","genus","0.9944","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"5a3e93b2112a3938aa2d86c75d79ce56699f29d8"," 338152","Felinae","subfamily","0.9965","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"ad45784ea7ce0024d457c11087bda21a36685bc6","  33213","Bilateria","clade","0.9993","Metazoa","","","","","",""
"515f9dddc5f120343361b30cb2578e41c6b9fade","   9347","Eutheria","clade","0.9999","Metazoa","Chordata","Mammalia","","","",""
"ddf6f03ddf408c117a74737616f9d5e2b92130d7"," 117571","Euteleostomi","clade","0.9680","Metazoa","Chordata","","","","",""
"c5dfd6c5adfbe1e173748d1e751fe82bae358fd0"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"97f32f9cde62936dfda9293d35837130d55133f6","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"adbbbf9ca0e3bd888c33913382727644cb4ae716"," 117571","Euteleostomi","clade","0.9726","Metazoa","Chordata","","","","",""
"306931777ad17b62af2c94c99d45b2a5e1b438c0"," 338152","Felinae","subfamily","0.9955","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"c3be8e3fa7c0b4fde86bd4eec9b055d4e6f40976"," 338152","Felinae","subfamily","0.9858","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"f2b233dd01514ba0c8d6568fe54a99211443a9cb","   9347","Eutheria","clade","0.9896","Metazoa","Chordata","Mammalia","","","",""
"57d6d898eda1e9441a530d777b4b400eaafcc830","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"bb1fb9d895c7d7fe5c2d003020fe3d93fc203780","   9126","Passeriformes","order","0.9973","Metazoa","Chordata","Aves","Passeriformes","","",""
"66a2a981f5258a9786035edc69982aa533e16143"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"af5ca6e344f480b93b61136c8601492d0e954149","2743731","Pogonichthyinae","subfamily","0.9899","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"5e0b2ed4284b0fd00f9c367102a4acad6b1ed0af","      1","root","no rank","1.0000","","","","","","",""
"63a56eb53259c388ba1ea48cf08fc956b2463cc6","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"c63d7cd9c025b0dca2483d76b4b7636f81a9c242"," 338152","Felinae","subfamily","0.9870","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"f771693653868e5344fcdf49132d53473236526e","   8092","Cottidae","family","0.9192","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"8abd84bd7bf6997a9179778ea84ecaeb27945e4b"," 338152","Felinae","subfamily","0.9870","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"d794a26d5eddb7144ce23a5e73a48996a290ca9a"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"b4370506f4993a58d5296b2fccbece40d1abc51b","  38609","Diprotodontia","order","0.9999","Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"3a6de80b7298ba125ef27069b8c87ae3ee412d81"," 338152","Felinae","subfamily","0.9870","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"0a6fbae8d35ee9bca637a340ab6162cb6cf14e7f"," 504568","Salmoninae","subfamily","0.9955","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"9ec78ee8ae397ad429d25ebddfa6be71932fe29a"," 504568","Salmoninae","subfamily","0.9998","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"5948c2161d07f03a6e08f314dcc9c64e7070c387"," 504568","Salmoninae","subfamily","0.9999","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"9b719fe51f4fec2edf20b29ccc72f7de4d00fe46","  38609","Diprotodontia","order","0.9999","Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"0031db864e698490854ab389262471978714c4ec"," 126287","Didelphinae","subfamily","0.9998","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"45fcfd29812f21609c301573f4b440a65c1db042"," 338152","Felinae","subfamily","0.9873","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"005885df47ee3aa732fd490d17d31757544044bb","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"e78120db0056fa0732bb95cd9ffe5a432f0a93ec","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"2f3c76a9ecd170e7e2c6c7e76fbcbb08ad5a313d","   7746","Petromyzontidae","family","1.0000","Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"a6fe0d62e468a8dda26d1d195a1fc7e56ac3ea95","  55153","Sciuridae","family","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"a06b0de72e89025d700b1c0d50019215cd790c7d","  38609","Diprotodontia","order","0.9999","Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"94b0fe841cff41bbd4892df2feba50ca6f951770"," 504568","Salmoninae","subfamily","0.9989","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"384fddb355cc252f95d283f2971d1cf7922beb04"," 338152","Felinae","subfamily","0.9870","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"d3cb38780bab13cb52935acf4e92db8a87f6c632","   9823","Sus scrofa","species","0.9852","Metazoa","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"68493e2bd1ce1a98ed31b75ac3b9f7d078cae489"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"2beca0c4c4eff1fda0c199dfa602cdc85f4db47d"," 504568","Salmoninae","subfamily","0.9356","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"0f2efc9f138e87867af115a0d8e5b9e1aadb6fd3"," 504568","Salmoninae","subfamily","0.9995","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"15c9c0542ab804f57f23887c12efd34dcb35cb23"," 504568","Salmoninae","subfamily","0.9989","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"cb1e1d65dc3af8198fd2d45c62d88aba9ae25436","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"f6bae37a1ad558a4faaf901b942d7755162cc241","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"79e8834444343821ceb0b4ce8a3e89b82b03e39f","2743731","Pogonichthyinae","subfamily","0.9159","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"820c958bc0ed3a44a7ad91dad23e4e34be4bc5b4"," 504568","Salmoninae","subfamily","0.9367","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"4d263b5bdc2e086a1869696f5de7decc6f045f7d","   8830","Anatidae","family","0.9963","Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"adf48713d47c236dc0057483c8e4805a2419ac27","   9347","Eutheria","clade","0.9983","Metazoa","Chordata","Mammalia","","","",""
"5a666e6ab10b8542143aa8e2949b7ffdac0a0629","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"c59eb317f0cbd2c0336c127a4a75749a5409fb98","   8830","Anatidae","family","0.9962","Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"f2cf3f4ee253a55d02d6243b7aab6db935dd1d0b","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"d1fd3024afe4bc31735afb56f526d93be0de2059","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"aa52edb5b98f5806f2ad42cc359fb4d2156c461c"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"79d008fbddb27b84d9bd018c054dafdf79bf41fd"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"36b3fbdfcc88f7a672e900808cdcfbdc9b45d4a7","      1","root","no rank","1.0000","","","","","","",""
"7ab5e92a5cd0e99b7e8d4c0c7a10b534618de006","  33213","Bilateria","clade","0.9497","Metazoa","","","","","",""
"53d11a668c73a5f8ed530d1f11a0b5e8530f4892","2743731","Pogonichthyinae","subfamily","0.9915","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"8061e91461624c41471c88b60899d7edce38ce63","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"76e4c7f1526a9cf48a62d466a2e573a9e3f8ba2a"," 504568","Salmoninae","subfamily","0.9998","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"7c418641190f04ef854d9017a3e1cde2465e5b8a","  40674","Mammalia","class","1.0000","Metazoa","Chordata","Mammalia","","","",""
"a0c4b38128fa6ba639156741d578c71200e35ffa","   8092","Cottidae","family","0.9110","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"52541ce0d55299c268eefd0b2a87a23978e9ef6d"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"319f0ea30871d8e9dee994a0b8de09919b80e271","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"4ed05921b77913af0aa15165e05a3ac726f1d1de","  33213","Bilateria","clade","0.9992","Metazoa","","","","","",""
"35c51054973142d82f85ecbe213765c81582bc05","  33213","Bilateria","clade","0.9994","Metazoa","","","","","",""
"cb73b65c61cba9b694321a40110a15fd3d910de3","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"fff2a438cc57d9bef19b99c3d03788ffc0987af1"," 123368","Acanthomorphata","clade","0.9930","Metazoa","Chordata","Actinopteri","","","",""
"a04ec975de318d4bc726c1afe5456fc3107ff865","   9126","Passeriformes","order","0.9950","Metazoa","Chordata","Aves","Passeriformes","","",""
"ddf5d8f01c176ab003be35dd8935dab512bf36c1","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"2044af49d85684d412a2136dbc9df9334f3554b7","   8092","Cottidae","family","0.9225","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"7c2d0888f43694774a218f1a56e589399bc650d5","   8092","Cottidae","family","0.9212","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"1b6180088fa93b371b643cfd901164059152eb00","      1","root","no rank","1.0000","","","","","","",""
"19e1846babbc8d061758f9d2880f6eef12505796"," 504568","Salmoninae","subfamily","0.9996","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"68c7ba0f438184505f0e11d773ccdaebf9e46c51","   9608","Canidae","family","0.9936","Metazoa","Chordata","Mammalia","Carnivora","Canidae","",""
"a66760ed160ee344a1b915c5385b4b6490036ee0","   8015","Salmonidae","family","0.9999","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"ca9e4db9f0e98c2b1ea4accd7c0d5b4804e21f25"," 338152","Felinae","subfamily","0.9890","Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"276080c59f0e34915d5230e714616b6f81b866b5","      1","root","no rank","1.0000","","","","","","",""
"87e2a330f8ad945f58b4d9cb395eaded8feb55cb"," 186625","Clupeocephala","no rank","0.9615","Metazoa","Chordata","Actinopteri","","","",""
"a6459c5896e84a7f8c9a59263d61ba2f8cb267ab","1489388","Euteleosteomorpha","cohort","0.9981","Metazoa","Chordata","Actinopteri","","","",""
"d6f1f4d34098c532b81a730efa1f9d8891f4a119","   8015","Salmonidae","family","0.9999","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"eb84a3eaf6185a448779c061b65a83f1abec4dbd","   8015","Salmonidae","family","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"175da47cf4046f8c38b3512ef43b5dd94907602f","      1","root","no rank","1.0000","","","","","","",""
"fc58db018f18fcc80c2bd7c68775cdfab8ef6e83","      1","root","no rank","1.0000","","","","","","",""
"c678dde6bcdb04b5efb38b5301a817999e0b1d98","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"421a752504ddc90d906df4b11dbc7437aca27657","      1","root","no rank","1.0000","","","","","","",""
"2a05c672ae79049361031fc5aa854bddb4dae53e","  33213","Bilateria","clade","0.9975","Metazoa","","","","","",""
