Sample_name,Locus,Hash,nReads
NGN0496,MiMammal,fd7d89190e5c165cf36284ea0fca46c98216328c,3601
NGN0496,MiMammal,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,6029
NGN0496,MiMammal,580a64b0134da56e49bf06482ed6ee164d8a6ec5,1127
NGN0496,MiMammal,02e4a86c119ca4b65e5b616135fa996aa2eb4372,690
NGN0496,MiMammal,e3bb86462242cc75b2d9159e96f588a2ca09a5d3,4187
NGN0496,MiMammal,a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a,3858
NGN0496,MiMammal,2108e3ae4bfad9cc5a6d1f18dc1de351b5b7ac3f,6641
NGN0496,MiMammal,3fa5cad0e8bd81303eed0492a7c0dd91d85747be,3196
NGN0496,MiMammal,ca4009e9f4961a466d717e77ddddcf64a374073d,334
NGN0496,MiMammal,de153c34b212edc93e83a42901b4b97d6e887c7f,444
NGN0496,MiMammal,0ac2e814a8ca473e24a9d20a4a2a8caf24b9cc25,372
NGN0496,MiMammal,861e251b9ae4c905fd2632bc83c749df7497cebf,486
NGN0496,MiMammal,75077f76a9cee0534f10bcb2fbd8dc0cc574f45b,394
NGN0496,MiMammal,034ad32380b4ad5e301963d8e7bacf3b6008d0aa,274
NGN0496,MiMammal,3d7892360d5a0e5e19aebf7c14e13d8c48926f09,272
NGN0496,MiMammal,2531183f8bc7817d92bb4735504497896cd9e57f,230
NGN0496,MiMammal,199e257a656754c51df04d3fccc696275d10a201,100
NGN0496,MiMammal,be1bd85cbedd796b3b70618ed8248f5c66768c49,90
NGN0496,MiMammal,64454f76e6704f9eb7a80eefde1b973c5e859662,160
NGN0496,MiMammal,c1a0c35ab3134a8952d48617cc2d9a51d2caa82f,140
NGN0496,MiMammal,b2517addc0c99735f980c6dd193f505a3e7c20b7,18
NGN0496,MiMammal,e320e483d2c583089c1c0e34f6bf213f2b217108,129
NGN0496,MiMammal,557dc8b2527116fbc3be3d770b29984161dd643c,127
NGN0496,MiMammal,902594b48801052dac48e08782d3b5b8e7f0e05e,125
NGN0496,MiMammal,56be5c527d6f465bc7ccd308c1f379bf34c04a9e,4
NGN0496,MiMammal,65a415a6de708aa856338256a6498c50154ec9bc,56
NGN0496,MiMammal,d0d8c51b9f791b998a12a3706cf09d4118b9d23c,57
NGN0496,MiMammal,dfb07f628f96af5de02715152485d4d23124bba5,23
NGN0496,MiMammal,449b593ed23e0b29f2ff9170dc9ff4d51ab81869,21
NGN0496,MiMammal,71997dd6484cc8a5fd8771fab4179061a0b0cb3b,15
NGN0496,MiMammal,a7b6651c0f94909249531ce899dba4c6348320f8,14
NGN0496,MiMammal,950c6e2892f9ed72bfda5c506a3d986307f20bbf,12
NGN0496,MiMammal,73c50fa14b5e363e7d5ce16271964eca299cf57d,10
NGN0496,MiMammal,4c02af31e9db7747af84f37492a8975c96934f1a,7
NGN0496,MiMammal,71536ad9262e8236c4032f22f3508e45bc75691b,4
NGN0496,MiMammal,8722e3b3e165e55b1554055eb8b1b7f00b48c769,4
NGN0496,MiMammal,2bd2f2e9ad271b38d8fa6e87f10b96ecead6127b,4
NGN0496,MiMammal,5e55252b1b329147ff042613514aa8734de13470,3
NGN0496,MiMammal,538b2b2929916e335839ea29fd0b1d7af6c3b155,2
NGN0497,MiMammal,fd7d89190e5c165cf36284ea0fca46c98216328c,3189
NGN0497,MiMammal,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,7914
NGN0497,MiMammal,580a64b0134da56e49bf06482ed6ee164d8a6ec5,887
NGN0497,MiMammal,02e4a86c119ca4b65e5b616135fa996aa2eb4372,2338
NGN0497,MiMammal,e3bb86462242cc75b2d9159e96f588a2ca09a5d3,3019
NGN0497,MiMammal,a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a,2086
NGN0497,MiMammal,2108e3ae4bfad9cc5a6d1f18dc1de351b5b7ac3f,3952
NGN0497,MiMammal,5dbce0075732b37e517721c275ba3c2e14e50196,2700
NGN0497,MiMammal,f3b74c85c0bdd0beba57a87b50994f3a01ddd199,1601
NGN0497,MiMammal,1d2afe6b4c6cfb903dbf4f9909690cdcbebeff16,662
NGN0497,MiMammal,da56b1b8cf1fb161ba73132aac5b3db82eed53bd,774
NGN0497,MiMammal,28ef1d29869af79238afa22ec2c96a23a12564a6,11
NGN0497,MiMammal,9dfabbefbf93cd0979d9f4ea70d3f549b7019c43,461
NGN0497,MiMammal,2a57b50fb2af64df3bf7b78d13ef04e7215a04d1,433
NGN0497,MiMammal,629aa86f569921707980e85a596cb12105791f75,14
NGN0497,MiMammal,de99103917cdf896c2129bcee3ed6d3f61b0fa94,219
NGN0497,MiMammal,db1a2e2ca576b6981fc0248d31a706e411de658a,225
NGN0497,MiMammal,e235fd902ad19821aaa56f1e66929216ca842662,11
NGN0497,MiMammal,25fbc5058808edcad246b48312e33e636087602f,41
NGN0497,MiMammal,52e52e5d7cbcbb94bf4505b618b7379c41d9e022,27
NGN0497,MiMammal,8b841f2d442a7bc28e2bc1309a15d1786fcb158e,27
NGN0497,MiMammal,d9b873733030cf712ad5cf86c255ab0f7495e3f1,17
NGN0497,MiMammal,f94e299ce808c610e430e77b02960862fc8e143d,11
NGN0497,MiMammal,d598a72e8aad6919fd533ef16150e12615c70239,4
NGN0497,MiMammal,c2a1cdd5c93301746d580429d6bc6b9cb55cf98c,6
NGN0497,MiMammal,b155586b83086ca119b1f656cb55ccb023d99a06,5
NGN0497,MiMammal,5bc563b0cdf1692c2bba22dc002cad9cb8dd3fb4,5
NGN0498,MiMammal,fd7d89190e5c165cf36284ea0fca46c98216328c,7906
NGN0498,MiMammal,c161735732d10ef81323d9b5812491897d2eb5ab,1872
NGN0498,MiMammal,02e4a86c119ca4b65e5b616135fa996aa2eb4372,1344
NGN0498,MiMammal,e3bb86462242cc75b2d9159e96f588a2ca09a5d3,4826
NGN0498,MiMammal,a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a,2427
NGN0498,MiMammal,2108e3ae4bfad9cc5a6d1f18dc1de351b5b7ac3f,2872
NGN0498,MiMammal,ca4009e9f4961a466d717e77ddddcf64a374073d,831
NGN0498,MiMammal,30742d31b3cc7a387b96133d0998ecee07c83597,3535
NGN0498,MiMammal,de153c34b212edc93e83a42901b4b97d6e887c7f,57
NGN0498,MiMammal,2b20ae06e9f8098abfe97ee2e6f69384eb284363,59
NGN0498,MiMammal,6aefe88b7cba067dda1a506701f2e2a0608c5095,504
NGN0498,MiMammal,3f708d787180e545865dbec57d80c1679ec0e6ca,385
NGN0498,MiMammal,bc44870e2d0fb1c4f323bbdc2950eaeba2533d60,245
NGN0498,MiMammal,070c6daac7ed11f255ea2b8f6600a55c59de67ab,16
NGN0498,MiMammal,450361b8853a02548d0f12fa930d84ed6b223f75,162
NGN0498,MiMammal,61f2f961436443827d3dcc39a95aae7262cc7046,158
NGN0498,MiMammal,d2edb3d4967962518ed7050d71213248a0e5e7b8,142
NGN0498,MiMammal,d9ae9c3a6e4593e9e9fd7d11350c260a6fa859fc,131
NGN0498,MiMammal,d7338b1863832afdc5df38c25edee83538b7a2a5,118
NGN0498,MiMammal,6c8e6db78cd12731ffd8f00e491c2240501c388f,100
NGN0498,MiMammal,7e00180f321d3cc90a4c5a9f09c0aabdc0feb3af,95
NGN0498,MiMammal,f21b851db0115674ad3472f7e93c65f9ab331434,36
NGN0498,MiMammal,3218ff2c022fa2563868a65f6451959013aeba92,33
NGN0498,MiMammal,63283ebd575153d54e2bc0a92a096c3cae26a821,31
NGN0498,MiMammal,0cc7f9bfc0f02fd6e32db67e9aeeb5881ede1bbf,31
NGN0498,MiMammal,4ef9f1a7c5fd4509598a75acb0e6748ed35c44c4,29
NGN0498,MiMammal,7c76a6b56c93440140a0c043e47cb98cd190c051,28
NGN0498,MiMammal,4c2b3e6b5213ae5dfa2b2a781c591996e86cab8c,26
NGN0498,MiMammal,cdf742865f24f46207bbe9b290282a966b79cc30,25
NGN0498,MiMammal,7bf6c328795bd259ddce62f29e272ba7ef075015,21
NGN0498,MiMammal,84ee26e29962b26c2c1e2521cdf2979478f95eee,20
NGN0498,MiMammal,a19009cc142a690d2b9b836e94ac27ae2adc54cb,19
NGN0498,MiMammal,9b49c94f4fc5a9a7e7d22c638f00e475bf9635fb,16
NGN0498,MiMammal,24eb6156f8e492f1ee8811e5ca8e0b251470ea37,14
NGN0498,MiMammal,b1be9c562031e839b1b83ba1951081c53bc1b61c,13
NGN0498,MiMammal,a3f7f1a03c83c834c8f91c87e34feafe531993bb,13
NGN0498,MiMammal,7d6ec1ba9ba16e663bd5ff5be93d40cdb5cbe77a,12
NGN0498,MiMammal,97e277c69f21b9949ddf8bf762e3da06b3ad7fe3,11
NGN0498,MiMammal,013d0fbc62bafdf3e97082d84bb24e9e64272bd4,10
NGN0498,MiMammal,91c40412fed75b048e7e3b98e6fe34cc81683996,10
NGN0498,MiMammal,c8a636418f2ddfff2f41f998feed299ec501b0e1,6
NGN0498,MiMammal,ea27409e6a82eb9aae25334665a32bb3b7bc6ed2,6
NGN0499,MiMammal,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,11802
NGN0499,MiMammal,f5eff4f6cfa27ce87100f93e7674f050a7e2fdbd,400
NGN0499,MiMammal,580a64b0134da56e49bf06482ed6ee164d8a6ec5,2847
NGN0499,MiMammal,76918abfaa90d218d683fdbc4f8024dd430d7d91,8880
NGN0499,MiMammal,bbd1f13ca77e3c5951d33cf7608d12a993ad136c,344
NGN0499,MiMammal,85a5f94d99053a097d2442541fd2c27475b53a58,53
NGN0499,MiMammal,12be5e21e62ace464f7f81296fb30f0777dc3744,418
NGN0499,MiMammal,a48239a814ca2f97d04e6d8f3da83a28fb959072,147
NGN0499,MiMammal,b252d9eb156a81a5fa5fb2bd57bcc576794b5fd8,265
NGN0499,MiMammal,1317332917439c42bfef5421262abe6879941a78,162
NGN0500,MiMammal,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,15350
NGN0500,MiMammal,580a64b0134da56e49bf06482ed6ee164d8a6ec5,2289
NGN0500,MiMammal,bbd1f13ca77e3c5951d33cf7608d12a993ad136c,452
NGN0500,MiMammal,0ac2e814a8ca473e24a9d20a4a2a8caf24b9cc25,182
NGN0500,MiMammal,2b20ae06e9f8098abfe97ee2e6f69384eb284363,679
NGN0500,MiMammal,c77be242697ac78451d71722d65c9e6aeabd60de,896
NGN0500,MiMammal,c4d0096190dc53bb98f355db24050078ec972c4e,700
NGN0500,MiMammal,28ef1d29869af79238afa22ec2c96a23a12564a6,589
NGN0500,MiMammal,f74cf42a45c5bf302e7b2233452e0cca0a14cbba,569
NGN0500,MiMammal,9abc47c7765bafe86fa0b8c0c4be7ab58dfa8061,513
NGN0500,MiMammal,98e1795cc773f6f91fbd1f095ac10029facc37d0,510
NGN0500,MiMammal,8399a44ac9eddd3a5e70f87c08014d7e00b2f02a,481
NGN0500,MiMammal,c64007ed182b533f60d7814202d3e449e29a0ef0,310
NGN0500,MiMammal,62267015403ac12fbbb8ddffdbd68235216afe9e,287
NGN0500,MiMammal,088559ed4a2b36b1663158d373a963950a452685,188
NGN0500,MiMammal,25ece14da89ae54d71bdf824e604002d40b02a20,184
NGN0500,MiMammal,d5702888de20d9944cfa565cfcb59e12c7e484c3,8
NGN0500,MiMammal,87b27e7286ac87b2369215a69af854d1aaa36407,156
